web-scraper-order,web-scraper-start-url,vulnerability_type,name-href,affects_name,affects_version,type,published,page,page-href,versions,sign,CREDIT,disclosed,CVE,CWE,SNYK ID
1518452547-30909,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-COMET-40600,comet,"[1.1.0,1.2.2)",pip,"20 Apr, 2015",92,https://snyk.io/vuln/page/92,"[1.1.0,1.2.2)",M,Unknown,"20 Apr, 2015",null,CWE-400,SNYK-PYTHON-COMET-40600
1518477425-31486,http://f92dd709.ngrok.io,Bypass Restricted Python,https://snyk.io/vuln/SNYK-PYTHON-PLONE-40396,plone,"[5.0,5.1a1]",pip,"20 Apr, 2016",73,https://snyk.io/vuln/page/73,"[5.0,5.1a1]",M,"Fred van Dijk, Maurits van Rees","20 Apr, 2016",CVE-2016-4043,null,SNYK-PYTHON-PLONE-40396
1518477485-31487,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-PLONE-40394,plone,"[3.3,5.1a1]",pip,"20 Apr, 2016",73,https://snyk.io/vuln/page/73,"[3.3,5.1a1]",H,Unknown,"20 Apr, 2016",CVE-2016-4042,null,SNYK-PYTHON-PLONE-40394
1518451820-30641,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40262,django,"[,1.4.14), [1.5,1.5.9), [1.6,1.6.6)",pip,"20 Aug, 2014",101,https://snyk.io/vuln/page/101,"[,1.4.14), [1.5,1.5.9), [1.6,1.6.6)",L,Collin Anderson,"20 Aug, 2014",CVE-2014-0483,CWE-264,SNYK-PYTHON-DJANGO-40262
1518451818-30640,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40259,django,"[,1.4.14), [1.5,1.5.9), [1.6,1.6.6)",pip,"20 Aug, 2014",101,https://snyk.io/vuln/page/101,"[,1.4.14), [1.5,1.5.9), [1.6,1.6.6)",M,David Wilson,"20 Aug, 2014",CVE-2014-0481,CWE-399,SNYK-PYTHON-DJANGO-40259
1518451816-30639,http://f92dd709.ngrok.io,Malicious Link Generation,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40258,django,"[,1.4.14), [1.5,1.5.9), [1.6,1.6.6)",pip,"20 Aug, 2014",101,https://snyk.io/vuln/page/101,"[,1.4.14), [1.5,1.5.9), [1.6,1.6.6)",M,Florian Apolloner,"20 Aug, 2014",CVE-2014-0480,CWE-20,SNYK-PYTHON-DJANGO-40258
1518453990-31109,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-FLASKADMIN-40592,flask-admin,"[,1.3.0)",pip,"20 Aug, 2015",86,https://snyk.io/vuln/page/86,"[,1.3.0)",M,boolbag,"20 Aug, 2015",null,CWE-79,SNYK-PYTHON-FLASKADMIN-40592
1518450729-30178,http://f92dd709.ngrok.io,XML Signature Wrapping,https://snyk.io/vuln/SNYK-PYTHON-PYXMLSECURITY-40593,pyxmlsecurity,"[0.7,0.9)",pip,"20 Jun, 2013",117,https://snyk.io/vuln/page/117,"[0.7,0.9)",M,Unknown,"20 Jun, 2013",null,null,SNYK-PYTHON-PYXMLSECURITY-40593
1518452436-30872,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-CEPHDEPLOY-40320,ceph-deploy,"[,1.5.23]",pip,"20 Mar, 2015",94,https://snyk.io/vuln/page/94,"[,1.5.23]",M,Andreas Stieger,"20 Mar, 2015",CVE-2015-3010,CWE-200,SNYK-PYTHON-CEPHDEPLOY-40320
1518474601-31441,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-MERCURIAL-40387,mercurial,"[2.7.0,3.7.3)",pip,"20 Mar, 2016",75,https://snyk.io/vuln/page/75,"[2.7.0,3.7.3)",M,Blake Burkhart,"20 Mar, 2016",CVE-2016-3069,CWE-77,SNYK-PYTHON-MERCURIAL-40387
1518474540-31440,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-MERCURIAL-40386,mercurial,"[2.7.0,3.7.3)",pip,"20 Mar, 2016",75,https://snyk.io/vuln/page/75,"[2.7.0,3.7.3)",M,Blake Burkhart,"20 Mar, 2016",CVE-2016-3068,CWE-77,SNYK-PYTHON-MERCURIAL-40386
1518450684-30159,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-WEB2PY-40186,web2py,"[,2.3.2)",pip,"20 May, 2013",117,https://snyk.io/vuln/page/117,"[,2.3.2)",M,Yuji Kosuga,"20 May, 2013",CVE-2013-2311,CWE-79,SNYK-PYTHON-WEB2PY-40186
1518450686-30160,http://f92dd709.ngrok.io,Timing Attack,https://snyk.io/vuln/SNYK-PYTHON-TWILIO-40494,twilio,"[3.0.0,3.5.0)",pip,"20 May, 2013",117,https://snyk.io/vuln/page/117,"[3.0.0,3.5.0)",M,Zachary Voase,"20 May, 2013",null,CWE-208,SNYK-PYTHON-TWILIO-40494
1518452682-30967,http://f92dd709.ngrok.io,Session Hijacking,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40325,django,"[1.8,1.8.2)",pip,"20 May, 2015",90,https://snyk.io/vuln/page/90,"[1.8,1.8.2)",M,Unknown,"20 May, 2015",CVE-2015-3982,null,SNYK-PYTHON-DJANGO-40325
1518593872-33364,http://f92dd709.ngrok.io,Server-Side Request Forgery (SSRF),https://snyk.io/vuln/SNYK-PYTHON-RECURLY-42038,recurly,"[,2.0.6), [2.1,2.1.16), [2.2,2.2.22), [2.3,2.3.1), [2.4,2.4.5), [2.5,2.5.1), [2.6,2.6.2)",pip,"20 Nov, 2017",11,https://snyk.io/vuln/page/11,"[,2.0.6), [2.1,2.1.16), [2.2,2.2.22), [2.3,2.3.1), [2.4,2.4.5), [2.5,2.5.1), [2.6,2.6.2)",M,Unknown,"06 Nov, 2017",CVE-2017-0906,null,SNYK-PYTHON-RECURLY-42038
1518497497-31809,http://f92dd709.ngrok.io,Open Redirect,https://snyk.io/vuln/SNYK-PYTHON-FLASKOIDC-40367,flask-oidc,"[,0.1.2]",pip,"20 Oct, 2016",62,https://snyk.io/vuln/page/62,"[,0.1.2]",M,Unknown,"20 Oct, 2016",CVE-2016-1000001,CWE-601,SNYK-PYTHON-FLASKOIDC-40367
1518580212-33143,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-ANSIBLEVAULT-40672,ansible-vault,"[,1.0.5)",pip,"20 Sep, 2017",18,https://snyk.io/vuln/page/18,"[,1.0.5)",H,Cory Duplantis,"14 Sep, 2017",CVE-2017-2809,CWE-502,SNYK-PYTHON-ANSIBLEVAULT-40672
1518454050-31110,http://f92dd709.ngrok.io,Arbitrary Command Injection,https://snyk.io/vuln/SNYK-PYTHON-PYGMENTS-40362,pygments,"[1.2.2,2.0.2]",pip,"21 Aug, 2015",86,https://snyk.io/vuln/page/86,"[1.2.2,2.0.2]",H,Unknown,"21 Aug, 2015",CVE-2015-8557,CWE-78,SNYK-PYTHON-PYGMENTS-40362
1518464866-31284,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-TRIPLEOHEATTEMPLATES-40337,tripleo-heat-templates,"[,0.8.6]",pip,"21 Dec, 2015",80,https://snyk.io/vuln/page/80,"[,0.8.6]",H,Unknown,"21 Dec, 2015",CVE-2015-5329,CWE-264,SNYK-PYTHON-TRIPLEOHEATTEMPLATES-40337
1518450071-29914,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-MOIN-40063,moin,"[,1.9.3)",pip,"21 Feb, 2011",126,https://snyk.io/vuln/page/126,"[,1.9.3)",L,Unknown,"21 Feb, 2011",CVE-2011-1058,CWE-79,SNYK-PYTHON-MOIN-40063
1518451159-30356,http://f92dd709.ngrok.io,Arbitrary File Overwrite,https://snyk.io/vuln/SNYK-PYTHON-PYXDG-40263,pyxdg,[0.25],pip,"21 Jan, 2014",111,https://snyk.io/vuln/page/111,[0.25],M,Unknown,"21 Jan, 2014",CVE-2014-1624,CWE-59,SNYK-PYTHON-PYXDG-40263
1518450232-29984,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-DATEABLECHRONOS-40598,dateable.chronos,"[,0.8)",pip,"21 Mar, 2012",123,https://snyk.io/vuln/page/123,"[,0.8)",M,Luca Fabbri,"21 Mar, 2012",null,CWE-79,SNYK-PYTHON-DATEABLECHRONOS-40598
1518450637-30138,http://f92dd709.ngrok.io,XML External Entity (XXE) Injection,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40175,django,"[,1.3.6), [1.4,1.4.4)",pip,"21 Mar, 2013",118,https://snyk.io/vuln/page/118,"[,1.3.6), [1.4,1.4.4)",M,Michael Koziarski,"21 Mar, 2013",null,CWE-611,SNYK-PYTHON-DJANGO-40175
1518450632-30136,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40173,django,"[,1.3.6), [1.4,1.4.4)",pip,"21 Mar, 2013",118,https://snyk.io/vuln/page/118,"[,1.3.6), [1.4,1.4.4)",M,Mozilla,"21 Mar, 2013",CVE-2013-0306,CWE-189,SNYK-PYTHON-DJANGO-40173
1518450635-30137,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40172,django,"[,1.3.6), [1.4,1.4.4)",pip,"21 Mar, 2013",118,https://snyk.io/vuln/page/118,"[,1.3.6), [1.4,1.4.4)",L,Orange Tsai,"21 Mar, 2013",CVE-2013-0305,CWE-200,SNYK-PYTHON-DJANGO-40172
1518450247-29988,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-FEEDPARSER-40096,feedparser,"[,5.1.2]",pip,"21 May, 2012",123,https://snyk.io/vuln/page/123,"[,5.1.2]",M,Unknown,"21 May, 2012",CVE-2012-2921,CWE-399,SNYK-PYTHON-FEEDPARSER-40096
1518450417-30060,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40109,zope2,"[2.13,2.13.20)",pip,"21 Nov, 2012",121,https://snyk.io/vuln/page/121,"[2.13,2.13.20)",M,Unknown,"21 Nov, 2012",CVE-2012-5488,CWE-94,SNYK-PYTHON-ZOPE2-40109
1518450419-30061,http://f92dd709.ngrok.io,HTTP Header Injection,https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40106,zope2,"[2.12,2.13.19)",pip,"21 Nov, 2012",121,https://snyk.io/vuln/page/121,"[2.12,2.13.19)",M,Unknown,"21 Nov, 2012",CVE-2012-5486,null,SNYK-PYTHON-ZOPE2-40106
1518451987-30714,http://f92dd709.ngrok.io,Privilege Escalation,https://snyk.io/vuln/SNYK-PYTHON-FOOLSCAP-40568,foolscap,"[,0.7.0)",pip,"21 Sep, 2014",99,https://snyk.io/vuln/page/99,"[,0.7.0)",M,Unknown,"21 Sep, 2014",null,CWE-264,SNYK-PYTHON-FOOLSCAP-40568
1518455612-31135,http://f92dd709.ngrok.io,Timing Attack,https://snyk.io/vuln/SNYK-PYTHON-WEBSOCKETCLIENT-40497,websocket-client,"[,0.33)",pip,"21 Sep, 2015",85,https://snyk.io/vuln/page/85,"[,0.33)",H,Predrag Gruevski,"21 Sep, 2015",null,CWE-208,SNYK-PYTHON-WEBSOCKETCLIENT-40497
1518455732-31137,http://f92dd709.ngrok.io,BSON Corruption,https://snyk.io/vuln/SNYK-PYTHON-BSON-40575,bson,"[0.3.5,0.4.2)",pip,"21 Sep, 2015",85,https://snyk.io/vuln/page/85,"[0.3.5,0.4.2)",M,Unknown,"21 Sep, 2015",null,CWE-158,SNYK-PYTHON-BSON-40575
1518455672-31136,http://f92dd709.ngrok.io,Insecure Randomness,https://snyk.io/vuln/SNYK-PYTHON-WEBSOCKETCLIENT-40498,websocket-client,"[,0.33)",pip,"21 Sep, 2015",85,https://snyk.io/vuln/page/85,"[,0.33)",M,Predrag Gruevski,"21 Sep, 2015",null,CWE-330,SNYK-PYTHON-WEBSOCKETCLIENT-40498
1518572161-33013,http://f92dd709.ngrok.io,Arbitrary Keyfile Read,https://snyk.io/vuln/SNYK-PYTHON-MATTHISKHTTPSIG-40141,matthisk-httpsig,"[,1.0.0)",pip,"22 Aug, 2017",22,https://snyk.io/vuln/page/22,"[,1.0.0)",L,Unknown,"02 Aug, 2017",null,null,SNYK-PYTHON-MATTHISKHTTPSIG-40141
1518572281-33015,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40038,zope2,"[2.10,2.10.12), [2.11,2.11.7)",pip,"22 Aug, 2017",22,https://snyk.io/vuln/page/22,"[2.10,2.10.12), [2.11,2.11.7)",M,Unknown,"07 Aug, 2017",CVE-2010-3198,CWE-399,SNYK-PYTHON-ZOPE2-40038
1518450037-29903,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40055,django,"[,1.1.3), [1.2,1.2.4)",pip,"22 Dec, 2010",126,https://snyk.io/vuln/page/126,"[,1.1.3), [1.2,1.2.4)",M,Adam Baldwin,"22 Dec, 2010",CVE-2010-4534,CWE-264,SNYK-PYTHON-DJANGO-40055
1518450035-29902,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40056,django,"[,1.1.3), [1.2,1.2.4)",pip,"22 Dec, 2010",126,https://snyk.io/vuln/page/126,"[,1.1.3), [1.2,1.2.4)",M,Paul McMillan,"22 Dec, 2010",CVE-2010-4535,CWE-20,SNYK-PYTHON-DJANGO-40056
1518507171-31965,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-WTFORMS-40581,wtforms,"[,2.1]",pip,"22 Dec, 2016",57,https://snyk.io/vuln/page/57,"[,2.1]",M,craigholm,"22 Dec, 2016",null,CWE-79,SNYK-PYTHON-WTFORMS-40581
1518470455-31374,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40282,pillow,"[,2.3.2), [2.5,2.5.2)",pip,"22 Feb, 2016",77,https://snyk.io/vuln/page/77,"[,2.3.2), [2.5,2.5.2)",M,Unknown,"22 Feb, 2016",CVE-2014-3589,null,SNYK-PYTHON-PILLOW-40282
1518470394-31373,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40283,pillow,"[,2.5.3)",pip,"22 Feb, 2016",77,https://snyk.io/vuln/page/77,"[,2.5.3)",M,Unknown,"22 Feb, 2016",CVE-2014-3598,null,SNYK-PYTHON-PILLOW-40283
1518606333-33564,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-BRASILGOVPORTAL-42045,brasil.gov.portal,"[,1.5.1)",pip,"22 Jan, 2018",4,https://snyk.io/vuln/page/4,"[,1.5.1)",M,Unknown,"08 Nov, 2017",null,null,SNYK-PYTHON-BRASILGOVPORTAL-42045
1518606393-33565,http://f92dd709.ngrok.io,Authentication Bypass,https://snyk.io/vuln/SNYK-PYTHON-LDAP3-42044,ldap3,"[,2.4)",pip,"22 Jan, 2018",4,https://snyk.io/vuln/page/4,"[,2.4)",H,Unknown,"02 Aug, 2017",null,null,SNYK-PYTHON-LDAP3-42044
1518606875-33573,http://f92dd709.ngrok.io,Hostname Check Bypass,https://snyk.io/vuln/SNYK-PYTHON-PYOPENSSL-42043,pyopenssl,"[,0.13.1)",pip,"22 Jan, 2018",4,https://snyk.io/vuln/page/4,"[,0.13.1)",L,Unknown,"06 Sep, 2013",CVE-2013-4314,null,SNYK-PYTHON-PYOPENSSL-42043
1518452847-31042,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-IPYTHON-40330,ipython,"[,3.2.0)",pip,"22 Jun, 2015",88,https://snyk.io/vuln/page/88,"[,3.2.0)",M,Unknown,"22 Jun, 2015",CVE-2015-4707,CWE-79,SNYK-PYTHON-IPYTHON-40330
1518452849-31043,http://f92dd709.ngrok.io,Cross-site Scripting (XSS),https://snyk.io/vuln/SNYK-PYTHON-IPYTHON-40329,ipython,"[,3.2.0)",pip,"22 Jun, 2015",88,https://snyk.io/vuln/page/88,"[,3.2.0)",M,Unknown,"22 Jun, 2015",CVE-2015-4706,CWE-79,SNYK-PYTHON-IPYTHON-40329
1518452451-30876,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-DULWICH-40306,dulwich,"[,0.9.8]",pip,"22 Mar, 2015",93,https://snyk.io/vuln/page/93,"[,0.9.8]",H,Ivan Fratric,"22 Mar, 2015",CVE-2015-0838,CWE-119,SNYK-PYTHON-DULWICH-40306
1518455792-31138,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-UAPARSER-40565,ua-parser,"[,0.5.1)",pip,"22 Sep, 2015",85,https://snyk.io/vuln/page/85,"[,0.5.1)",M,Kevin London,"22 Sep, 2015",null,CWE-94,SNYK-PYTHON-UAPARSER-40565
1518493229-31741,http://f92dd709.ngrok.io,Out-of-bounds Memory Write,https://snyk.io/vuln/SNYK-PYTHON-PYCARES-40400,pycares,"[,2.1.1)",pip,"22 Sep, 2016",65,https://snyk.io/vuln/page/65,"[,2.1.1)",H,Gzob Qq,"22 Sep, 2016",CVE-2016-5180,CWE-787,SNYK-PYTHON-PYCARES-40400
1518493289-31742,http://f92dd709.ngrok.io,Regular Expression Denial of Service (ReDoS),https://snyk.io/vuln/SNYK-PYTHON-MYSQLCONNECTOR-40401,mysql-connector,"[,2.1.3]",pip,"22 Sep, 2016",65,https://snyk.io/vuln/page/65,"[,2.1.3]",M,Unknown,"22 Sep, 2016",CVE-2016-5598,CWE-400,SNYK-PYTHON-MYSQLCONNECTOR-40401
1518451328-30426,http://f92dd709.ngrok.io,SQL Injection,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40027,django,"[,1.4.11), [1.5,1.5.6), [1.6,1.6.3), [1.7,1.7b2)",pip,"23 Apr, 2014",108,https://snyk.io/vuln/page/108,"[,1.4.11), [1.5,1.5.6), [1.6,1.6.3), [1.7,1.7b2)",H,Michael Koziarski,"23 Apr, 2014",CVE-2014-0474,CWE-399,SNYK-PYTHON-DJANGO-40027
1518451330-30427,http://f92dd709.ngrok.io,Cross-site Request Forgery (CSRF),https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40026,django,"[,1.4.11), [1.5,1.5.6), [1.6,1.6.3), [1.7,1.7b2)",pip,"23 Apr, 2014",108,https://snyk.io/vuln/page/108,"[,1.4.11), [1.5,1.5.6), [1.6,1.6.3), [1.7,1.7b2)",H,Paul McMillan,"23 Apr, 2014",CVE-2014-0473,CWE-264,SNYK-PYTHON-DJANGO-40026
1518451326-30425,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40025,django,"[,1.4.11), [1.5,1.5.6), [1.6,1.6.3), [1.7,1.7b2)",pip,"23 Apr, 2014",108,https://snyk.io/vuln/page/108,"[,1.4.11), [1.5,1.5.6), [1.6,1.6.3), [1.7,1.7b2)",H,Benjamin Bach,"23 Apr, 2014",CVE-2014-0472,CWE-94,SNYK-PYTHON-DJANGO-40025
1518451006-30289,http://f92dd709.ngrok.io,Authentication Bypass,https://snyk.io/vuln/SNYK-PYTHON-CENTRIFUGE-40508,centrifuge,"[,0.3.8)",pip,"23 Dec, 2013",113,https://snyk.io/vuln/page/113,"[,0.3.8)",M,Unknown,"23 Dec, 2013",null,CWE-285,SNYK-PYTHON-CENTRIFUGE-40508
1518471837-31396,http://f92dd709.ngrok.io,Arbitrary File Overwrite,https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40223,ansible,"[1.2,1.2.3)",pip,"23 Feb, 2016",76,https://snyk.io/vuln/page/76,"[1.2,1.2.3)",L,Unknown,"23 Feb, 2016",CVE-2013-4260,CWE-264,SNYK-PYTHON-ANSIBLE-40223
1518471777-31395,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40366,pillow,"[,3.1.1)",pip,"23 Feb, 2016",76,https://snyk.io/vuln/page/76,"[,3.1.1)",M,Unknown,"23 Feb, 2016",CVE-2016-0775,null,SNYK-PYTHON-PILLOW-40366
1518471717-31394,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40384,pillow,"[,3.1.1)",pip,"23 Feb, 2016",76,https://snyk.io/vuln/page/76,"[,3.1.1)",M,Unknown,"23 Feb, 2016",CVE-2016-2533,null,SNYK-PYTHON-PILLOW-40384
1518471897-31397,http://f92dd709.ngrok.io,Symlink Attack,https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40222,ansible,"[,1.2.3)",pip,"23 Feb, 2016",76,https://snyk.io/vuln/page/76,"[,1.2.3)",L,Unknown,"23 Feb, 2016",CVE-2013-4259,CWE-264,SNYK-PYTHON-ANSIBLE-40222
1518450008-29894,http://f92dd709.ngrok.io,Directory Traversal,https://snyk.io/vuln/SNYK-PYTHON-COLLECTIVESOLR-40512,collective.solr,"[,1.0b24)",pip,"23 Jul, 2010",126,https://snyk.io/vuln/page/126,"[,1.0b24)",M,Alex Pilz,"23 Jul, 2010",null,CWE-611,SNYK-PYTHON-COLLECTIVESOLR-40512
1518452098-30762,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-WPULL-40553,wpull,"[,0.1006.1)",pip,"24 Dec, 2014",97,https://snyk.io/vuln/page/97,"[,0.1006.1)",M,Christopher Foo,"24 Dec, 2014",null,CWE-200,SNYK-PYTHON-WPULL-40553
1518472317-31404,http://f92dd709.ngrok.io,Insecure Randomness,https://snyk.io/vuln/SNYK-PYTHON-ACCESSCONTROL-40168,accesscontrol,"[3.0,3.0.5]",pip,"24 Feb, 2016",76,https://snyk.io/vuln/page/76,"[3.0,3.0.5]",M,Unknown,"24 Feb, 2016",CVE-2012-6661,CWE-310,SNYK-PYTHON-ACCESSCONTROL-40168
1518472257-31403,http://f92dd709.ngrok.io,Directory Traveral,https://snyk.io/vuln/SNYK-PYTHON-MOIN-40167,moin,"[,1.9.6)",pip,"24 Feb, 2016",76,https://snyk.io/vuln/page/76,"[,1.9.6)",M,Unknown,"24 Feb, 2016",CVE-2012-6495,CWE-22,SNYK-PYTHON-MOIN-40167
1518472377-31405,http://f92dd709.ngrok.io,Timing Attack,https://snyk.io/vuln/SNYK-PYTHON-ACCESSCONTROL-40155,accesscontrol,"[3.0,3.0.5]",pip,"24 Feb, 2016",76,https://snyk.io/vuln/page/76,"[3.0,3.0.5]",M,Unknown,"24 Feb, 2016",CVE-2012-5507,CWE-362,SNYK-PYTHON-ACCESSCONTROL-40155
1518472498-31407,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-ACCESSCONTROL-40108,accesscontrol,"[3.0,3.0.3]",pip,"24 Feb, 2016",76,https://snyk.io/vuln/page/76,"[3.0,3.0.3]",H,Unknown,"24 Feb, 2016",CVE-2012-5487,CWE-264,SNYK-PYTHON-ACCESSCONTROL-40108
1518472437-31406,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-ZOPETRAVERSING-40149,zope_traversing,"[3.4,4.0.0a1)",pip,"24 Feb, 2016",76,https://snyk.io/vuln/page/76,"[3.4,4.0.0a1)",M,Unknown,"24 Feb, 2016",CVE-2012-5505,CWE-200,SNYK-PYTHON-ZOPETRAVERSING-40149
1518472197-31402,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-SETUPTOOLS-40178,setuptools,"[,0.7)",pip,"24 Feb, 2016",76,https://snyk.io/vuln/page/76,"[,0.7)",M,Unknown,"24 Feb, 2016",CVE-2013-1633,CWE-20,SNYK-PYTHON-SETUPTOOLS-40178
1518452147-30781,http://f92dd709.ngrok.io,Directory Traversal,https://snyk.io/vuln/SNYK-PYTHON-ARCHMAGE-40310,archmage,[0.3],pip,"24 Jan, 2015",97,https://snyk.io/vuln/page/97,[0.3],M,Unknown,"24 Jan, 2015",CVE-2015-1589,CWE-22,SNYK-PYTHON-ARCHMAGE-40310
1518450694-30164,http://f92dd709.ngrok.io,Denial of Service (DoS),https://snyk.io/vuln/SNYK-PYTHON-RPC4DJANGO-40597,rpc4django,"[0.1.8,0.2.3)",pip,"24 May, 2013",117,https://snyk.io/vuln/page/117,"[0.1.8,0.2.3)",H,David Fischer,"24 May, 2013",null,CWE-400,SNYK-PYTHON-RPC4DJANGO-40597
1518450696-30165,http://f92dd709.ngrok.io,Authentication Bypass,https://snyk.io/vuln/SNYK-PYTHON-RESTAUTH-40586,restauth,"[0.6.1,0.6.3)",pip,"24 May, 2013",117,https://snyk.io/vuln/page/117,"[0.6.1,0.6.3)",M,Mathias Ertl,"24 May, 2013",null,CWE-287,SNYK-PYTHON-RESTAUTH-40586
1518462823-31251,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40359,django,"[,1.7.11), [1.8,1.8.7)",pip,"24 Nov, 2015",81,https://snyk.io/vuln/page/81,"[,1.7.11), [1.8,1.8.7)",M,Ryan Butterfield,"24 Nov, 2015",CVE-2015-8213,CWE-200,SNYK-PYTHON-DJANGO-40359
1518452022-30729,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-COLLECTIVESIGNUPSHEET-40585,collective.signupsheet,"[,0.2.0)",pip,"24 Oct, 2014",98,https://snyk.io/vuln/page/98,"[,0.2.0)",M,Luca Fabbri,"24 Oct, 2014",null,CWE-200,SNYK-PYTHON-COLLECTIVESIGNUPSHEET-40585
1518450839-30227,http://f92dd709.ngrok.io,Access Restriction Bypass,https://snyk.io/vuln/SNYK-PYTHON-PYXTRLOCK-40016,pyxtrlock,"[,0.1)",pip,"25 Aug, 2013",115,https://snyk.io/vuln/page/115,"[,0.1)",M,Paul Lhussiez,"25 Aug, 2013",CVE-2013-4426,null,SNYK-PYTHON-PYXTRLOCK-40016
1518451018-30295,http://f92dd709.ngrok.io,Information Exposure,https://snyk.io/vuln/SNYK-PYTHON-REQUESTS-40030,requests,"[,2.3.0)",pip,"25 Dec, 2013",113,https://snyk.io/vuln/page/113,"[,2.3.0)",M,Jakub Wilk,"25 Dec, 2013",CVE-2014-1829,CWE-200,SNYK-PYTHON-REQUESTS-40030
1518451020-30296,http://f92dd709.ngrok.io,Information Disclosure,https://snyk.io/vuln/SNYK-PYTHON-REQUESTS-40031,requests,"[,2.3.0)",pip,"25 Dec, 2013",113,https://snyk.io/vuln/page/113,"[,2.3.0)",M,Jakub Wilk,"25 Dec, 2013",CVE-2014-1830,CWE-200,SNYK-PYTHON-REQUESTS-40031
1518507351-31968,http://f92dd709.ngrok.io,Arbitrary Code Execution,https://snyk.io/vuln/SNYK-PYTHON-TQDM-40369,tqdm,"[,4.11.2)",pip,"25 Dec, 2016",57,https://snyk.io/vuln/page/57,"[,4.11.2)",H,Jakub Wilk,"25 Dec, 2016",CVE-2016-10075,CWE-94,SNYK-PYTHON-TQDM-40369
